years,singers,songs,lyrics
2018,멜로망스,You,어떻게 난 해야 해 니가 떠난다고 말하면 난 혼자 남겨지는 게 더 두려울 텐데 이유를 말해준다면 조금 편할 것 같아 아주 작은 손짓조차도 내겐 소중한 너를 잊을 수 없는 슬픈 기억 속으로 보내 잠 못 이루겠지YOU 비가 오는 거리에 혼자 버려진 채로 서 있는 날 생각해 봤니 혼자 있는 밤이면 니가 잠이 들던 자리엔 슬피 우는 나의 눈물로 모두 젖어 들 거야모두가 말했었어 둘이 잘 어울린다고 그럴 땐 넌 내 품에 기대어왔어 이젠 눈을 감으면 꿈속에서 널 만나 긴 밤을 지내다 널 아침이 되면 난 잠에서 깨어 다시 보내고 난 후 아파 눈물 흘리겠지 YOU 비가 오는 거리에 혼자 버려진 채로 서 있는 날 생각해 봤니  혼자 있는 밤이면 니가 잠이 들던 자리에 슬피 우는 나의 눈물로 모두 젖어 들 거야 YOU 비가 오는 거리에 혼자 버려진 채로 서 있는 날 생각해봤니  혼자 있는 밤이면 니가 잠이 들던 자리에 슬피 우는 나의 눈물로 모두 젖어 들 거야
2018,마마무 (Mamamoo),별이 빛나는 밤,손끝이 시리더니 벌써 봄이 왔네꿈같은 바람이 불어 곳곳에여느 때 와는 다른 듯한이 기분이 반가워내일은 좀 다른 날이 되려나어둠의 그림자 깊은 이 밤에 남겨진달이 달이 밝아와빛을 그리고 있어내 몸에서 널 뺀 만큼욕조에 물이 미련이 되어 넘쳐흘러한숨이 가득 그 공간을 채워새벽이 찾아오면혼자 남겨질 때면Starry night별이 빛나는 밤네가 휘휘휘 불어와너와 나 나눈 수많은 밤나를 취하게 만들어별이 빛나는 밤야야야야이야별이 빛나는 밤야야야야야야야 별이 빛나는 밤겨울이 지나고 또다시 꽃은 피고따뜻한 공기 냄새가 날 감싸달라진 거 없는똑같은 일상이 반복돼그래도 내일을 기다려봐하루에 끝에서 이 자리에 남아서날이 날이 새도록너를 그리고 있어Do you want me to leaveNo 난 그 자리 그대로까만 밤하늘에 가려잠시 보이지 않는 거야새벽이 찾아오면혼자 남겨질 때면Starry night별이 빛나는 밤네가 휘휘휘 불어와너와 나 나눈 수많은 밤나를 취하게 만들어별이 빛나는 밤야야야야이야별이 빛나는 밤야야야야야야야 별이 빛나는 밤Starry Starry Night네가 없는 밤가슴이 공허해우리의 풍경이 저물어가현실을 부정해 눈을 감아도네가 보여 왜 아른거려Leave me alone무너져 가네Starry night별이 빛나는 밤네가 휘휘휘 불어와너와 나 나눈 수많은 밤나를 취하게 만들어별이 빛나는 밤야야야야이야별이 빛나는 밤야야야야야야야 별이 빛나는 밤
2018,로꼬,주지마,위험해 아슬아슬해간신히 끈을 잡았는데넌 가위질을 하려고 해너의 호의는 필요 없어인내심이 많지 않아 내겐유혹으로밖에 안 보여오지마 내게 오지마선 넘지마 please주지마 술은 주지마취하면 너 어떻게 해볼라니까넌 내게 술을 권하지마후회할 걸 알아넌 내게 용기를 주지마오늘뿐인 걸 알고 있어내게 진심을 바라면그 술은 절대 주지마헛소릴 하고 악마의 춤을 출거니까마치 밖엔 시원한 바람이 불지만세상이 너무 험해서널 내 옆에만 둘 거니까남자는 전부 똑같대아니 술 마신 남잔 다 똑같애너 말곤 아무것도 안 보인다는 건니가 아닌 다른 것들은다 잊고 있는 거야그러니까 내게 술을 주지마맨 정신에도 충분히 외로우니까가위질을 하게 날 내버려 두지마사랑 찍고 본능 알기 전에너부터 먼저 알고 싶으니까야 이성적이고 싶어이게 나잇값이라는데싸게 주고 싶어굳이 움직이지 않아도 돼내가 하는 말이 수작이 되지 않게기분 좋게 우리 물 잔으로 짠 해넌 내게 술을 권하지마후회할 걸 알아넌 내게 용기를 주지마오늘뿐인 걸 알고 있어한잔 두잔 비워내기 싫어더 이상 내게 높은 기분을 주지마한잔 두잔 비워내기 싫어자꾸 건배하듯이 눈을 맞추지마한잔 두잔 비워내기 싫어한잔 두잔 비워내기 싫어I DON’T CARE WHO YOU AREDON’T MAKE ME CRYI DON’T CARE WHO YOU AREI DON’T CARE WHO YOU AREDON’T LET ME LIEI DON’T CARE WHO YOU AREI DON’T CARE WHO YOU AREDON’T MAKE ME CRYI DON’T CARE WHO YOU AREI DON’T CARE WHO YOU AREDON’T LET ME LIEI DON’T CARE WHO YOU ARE
2018,청하,Roller Coaster,I remember very first time in love I remember oh oh I remember oh oh 너도 같은 기분일까 so I'm in love I remember oh oh I remember oh 어머 이래도 되는지 싶어 aha 그래 너 때문에 매일 즐거워 조금 서두르는 것 같아도 baby I need your love oh oh I need your love oh oh oh 심장이 훅 내려앉게 달콤해 가끔은 상처받을까 걱정돼 처음부터 모든 걸 알 순 없겠지 하지만 난 다 던져볼래 자꾸 아찔한 이 느낌 위험한 이 느낌 내 손을 꼭 잡아줘 I want you 흔들리지 않게 조금 더 뜨겁게 나를 꼭 더 안아줘 넌 롤러코스터 ooh ahh 롤러코스터 uh woh ahhI need your love ooh ahhbaby your love uh woh ahh빤히 바라볼 때 가슴이 떨려아닌 척 해봐도 뻔히 다 걸려내가 먼저 말하지 않아도이미 다 알아넌 내 맘과 같아 aha너무 빠른 건 아닐까 싶어 aha근데 너 때문에 매일 새로워조금 서툴러도 눈 감아줘 babyI need your love oh ohI need your love oh oh oh시간이 멈춘 것처럼 달콤해갑자기 날 떠날까 봐 걱정돼처음부터 모든 걸 알 순 없겠지하지만 난 다 던져볼래자꾸 아찔한 이 느낌위험한 이 느낌내 손을 꼭 잡아줘 I want you흔들리지 않게 조금 더 뜨겁게나를 꼭 더 안아줘넌 롤러코스터 ooh ahh롤러코스터 uh woh ahhI need your love ooh ahhBaby your love uh woh ahh어쩌다 찾아온 내 사랑I love you I love you모든 게 꿈이 아니기를I love you I love youLook넌 롤러코스터 ooh ahh넌 롤러코스터 baby롤러코스터 uh woh ahh롤러코스터 babyI need your love ooh ahhbaby I need you lovebaby your love uh woh ahh롤러코스터롤러코스터
2018,이수 (엠씨더맥스),My Way,흐르는 물결이내 발목에 감겨 나가면 깊은 곳에 숨겨둔 아픈 기억모두 살아나고어디에 기대 살아갈까 나를 스쳐가는 그 모든 것들이 상처인데그댈 그린 밤들이내게 욕심이란 걸 맘 아프게 알아 나를 택한 운명이행여 그댈 맴돌아 붙잡지 못하게 이제 그대 곁에서 떠나가 내뱉는 숨마다가시 돋친 고통이어서 깊은 곳에 숨겨둔 사랑 또한그저 지워 내고어디에 기대 살아갈까 나를 스쳐가는 그 모든 것들이 상처인데그댈 그린 밤들이내게 사치라는 걸 맘 아프게 알아 나를 택한 운명이행여 그댈 맴돌아 붙잡지 못하게 이제 그대 곁에서 떠나가언젠가 그대 곁에 다시 돌아갈 수 있다면그때가 언제라도 나를 잊지 않았다면 그댈 그린 날들이내게 마지막 남은 기쁨이었단 걸 내가 택한 운명이다른 무엇이 아닌 그대뿐이라는 걸이제 그대 곁에서 영원히
2018,방탄소년단,DNA,첫눈에 널 알아보게 됐어서롤 불러왔던 것처럼내 혈관 속 DNA가 말해줘내가 찾아 헤매던 너라는 걸우리 만남은 수학의 공식종교의 율법 우주의 섭리내게 주어진 운명의 증거너는 내 꿈의 출처Take it take it너에게 내민 내 손은 정해진 숙명걱정하지 마 love이 모든 건 우연이 아니니까우린 완전 달라 baby운명을 찾아낸 둘이니까우주가 생긴 그 날부터 계속무한의 세기를 넘어서 계속우린 전생에도 아마 다음 생에도영원히 함께니까이 모든 건 우연이 아니니까운명을 찾아낸 둘이니까DNAI want it this love I want it real love난 너에게만 집중해좀 더 세게 날 이끄네태초의 DNA 가 널 원하는데이건 필연이야 I love us우리만이 true lovers그녀를 볼 때마다 소스라치게 놀라신기하게 자꾸만 숨이 멎는 게 참 이상해 설마이런 게 말로만 듣던 사랑이란 감정일까애초부터 내 심장은 널 향해 뛰니까걱정하지 마 love이 모든 건 우연이 아니니까우린 완전 달라 baby운명을 찾아낸 둘이니까우주가 생긴 그 날부터 계속무한의 세기를 넘어서 계속우린 전생에도 아마 다음 생에도영원히 함께니까이 모든 건 우연이 아니니까운명을 찾아낸 둘이니까DNA돌아보지 말아운명을 찾아낸 우리니까후회하지 말아 baby영원히영원히영원히영원히함께니까걱정하지 마 love이 모든 건 우연이 아니니까우린 완전 달라 baby운명을 찾아낸 둘이니까La la la la laLa la la la la우연이 아니니까La la la la laLa la la la la우연이 아니니까DNA
2018,먼데이 키즈 (Monday Kiz),가을 안부,어떠니 잘 지냈니 지난 여름유난히도 힘에 겹더라 올핸새벽녘엔 제법 쌀쌀한 바람이 어느덧니가 좋아하던 그 가을이 와사랑도 그러게 별수없나 봐언제 그랬냐는 듯 계절처럼 변해가그리워져 미치도록 사랑한 그날들이내 잃어버린 날들이참 많이 웃고 울었던 그때그 시절의 우리니가 떠올라 밤새참 아프다 니가 너무 아프다너를 닮은 이 시린 가을이 오면보고 싶어서 너를 안고 싶어서가슴이 너를 앓는다어떠니 넌 괜찮니 지금쯤은나를 잊고 편안해졌니 이젠우습지 잘살길 바라면서도막상 날 잊었을 널 떠올리면 서글퍼그리워져 미치도록 사랑한 그날들이내 잃어버린 날들이참 많이 웃고 울었던 그때그 시절의 우리니가 떠올라 밤새참 아프다 니가 너무 아프다너를 닮은 이 시린 가을이 오면보고 싶어서 너를 안고 싶어서가슴이 너를 앓는다너라는 계절 안에 살아여전히 너를 꿈꾸며고마워져 그 날들이내 지나버린 날들이추억은 짐이 아니라살게 하는 힘이란 걸가르쳐준 너니까또 설렌다 아프도록 설렌다너를 닮은 눈부신 가을이 오면니가 떠올라 그리움이 차올라눈물로 너를 앓는다밤새 또 너를 앓는다
2018,방탄소년단,FAKE LOVE,널 위해서라면 난 슬퍼도 기쁜 척 할 수가 있었어 널 위해서라면 난 아파도 강한 척 할 수가 있었어 사랑이 사랑만으로 완벽하길 내 모든 약점들은 다 숨겨지길 이뤄지지 않는 꿈속에서 피울 수 없는 꽃을 키웠어 I'm so sick of this Fake Love Fake Love Fake Love I'm so sorry but it's Fake Love Fake Love Fake Love I wanna be a good man just for you 세상을 줬네 just for you 전부 바꿨어 just for you Now I dunno me who are you 우리만의 숲 너는 없었어 내가 왔던 route 잊어버렸어 나도 내가 누구였는지도 잘 모르게 됐어 거울에다 지껄여봐 너는 대체 누구니 널 위해서라면 난 슬퍼도 기쁜 척 할 수가 있었어 널 위해서라면 난 아파도 강한 척 할 수가 있었어 사랑이 사랑만으로 완벽하길 내 모든 약점들은 다 숨겨지길 이뤄지지 않는 꿈속에서 피울 수 없는 꽃을 키웠어 Love you so bad Love you so bad 널 위해 예쁜 거짓을 빚어내 Love it’s so madLove it’s so mad날 지워 너의 인형이 되려 해Love you so badLove you so bad널 위해 예쁜 거짓을 빚어내Love it’s so madLove it’s so mad날 지워 너의 인형이 되려 해I'm so sick of thisFake Love Fake Love Fake LoveI'm so sorry but it'sFake Love Fake Love Fake LoveWhy you sad I don't know 난 몰라웃어봐 사랑해 말해봐나를 봐 나조차도 버린 나너조차 이해할 수 없는 나낯설다 하네니가 좋아하던 나로 변한 내가아니라 하네예전에 니가 잘 알고 있던 내가아니긴 뭐가 아냐 난 눈 멀었어사랑은 뭐가 사랑It's all fake loveWoo I dunno I dunno I dunno whyWoo 나도 날 나도 날 모르겠어Woo I just know I just knowI just know whyCuz it’s all Fake LoveFake Love Fake LoveLove you so bad Love you so bad널 위해 예쁜 거짓을 빚어내Love it’s so madLove it’s so mad날 지워 너의 인형이 되려 해Love you so bad Love you so bad널 위해 예쁜 거짓을 빚어내Love it’s so madLove it’s so mad날 지워 너의 인형이 되려 해I'm so sick of thisFake Love Fake Love Fake LoveI'm so sorry but it'sFake Love Fake Love Fake Love널 위해서라면 난슬퍼도 기쁜 척 할 수가 있었어널 위해서라면 난아파도 강한 척 할 수가 있었어사랑이 사랑만으로 완벽하길내 모든 약점들은 다 숨겨지길이뤄지지 않는 꿈속에서피울 수 없는 꽃을 키웠어
2018,방탄소년단,봄날,보고 싶다이렇게 말하니까 더 보고 싶다너희 사진을 보고 있어도보고 싶다너무 야속한 시간나는 우리가 밉다이젠 얼굴 한번 보는 것 조차힘들어진 우리가여긴 온통 겨울 뿐이야8월에도 겨울이 와마음은 시간을 달려가네홀로 남은 설국열차니 손 잡고 지구 반대편까지 가겨울을 끝내고파그리움들이 얼마나눈처럼 내려야 그 봄날이 올까Friend허공을 떠도는작은 먼지처럼 작은 먼지처럼날리는 눈이 나라면조금 더 빨리네게 닿을 수 있을 텐데눈꽃이 떨어져요또 조금씩 멀어져요보고 싶다 보고 싶다보고 싶다 보고 싶다얼마나 기다려야또 몇 밤을 더 새워야널 보게 될까 널 보게 될까만나게 될까 만나게 될까추운 겨울 끝을 지나다시 봄날이 올 때까지꽃 피울 때까지그곳에 좀 더 머물러줘 머물러줘니가 변한 건지니가 변한 건지아니면 내가 변한 건지내가 변한 건지이 순간 흐르는 시간조차 미워우리가 변한 거지 뭐모두가 그런 거지 뭐그래 밉다 니가 넌 떠났지만단 하루도 너를잊은 적이 없었지 난솔직히 보고 싶은데이만 너를 지울게그게 널 원망하기보단덜 아프니까시린 널 불어내 본다연기처럼 하얀 연기처럼말로는 지운다 해도사실 난 아직 널 보내지 못하는데눈꽃이 떨어져요또 조금씩 멀어져요보고 싶다 보고 싶다보고 싶다 보고 싶다얼마나 기다려야또 몇 밤을 더 새워야널 보게 될까 널 보게 될까만나게 될까 만나게 될까You know it allYou're my best friend아침은 다시 올 거야어떤 어둠도 어떤 계절도영원할 순 없으니까벚꽃이 피나봐요이 겨울도 끝이 나요보고 싶다 보고 싶다 보고 싶다 보고 싶다조금만 기다리면며칠 밤만 더 새우면만나러 갈게 만나러 갈게데리러 갈게 데리러 갈게추운 겨울 끝을 지나다시 봄날이 올 때까지꽃 피울 때까지그곳에 좀 더 머물러줘 머물러줘
2018,TWICE (트와이스),Dance The Night Away,라라라라라라라 라라라라라라라You and me in the moonlight별 꽃 축제 열린 밤파도 소리를 틀고 춤을 추는 이 순간이 느낌 정말 딱야바다야 우리와 같이 놀아바람아 너도 이쪽으로 와달빛 조명 아래서 너와 나와 세상과다 같이 Party all night long yeahit’s goodIf you wanna have some fun짭짤한 공기처럼 이 순간의 특별한행복을 놓치지마One two three let’s go저 우주 위로 날아갈 듯 춤추러 가Hey Let’s dance the night awayLet’s dance the night awayOne two three let’s go저 바다 건너 들릴 듯 소리 질러let’s dance the night awayDance the night awayLet’s dance the night awayDance the night awayLet’s dance the night awayYou and me in this cool night미소 짓는 반쪽 달그 언젠가 너와 나 저 달 뒷면으로 가파티를 열기로 약속yeah it’s goodIf you wanna have some fun은빛 모래알처럼 이 순간의 특별한행복을 놓치지 마One two three let’s go저 우주 위로 날아갈 듯 춤추러 가Hey Let’s dance the night awayLet’s dance the night awayOne two three let’s go저 바다 건너 들릴 듯 소리 질러let’s dance the night away오늘이 마지막인 듯소리 질러 저 멀리끝없이 날아오를 듯힘껏 뛰어 더 높이오늘이 마지막인 듯소리 질러 저 멀리쏟아지는 별빛과Let’s dance the night awayLet’s dance the night awayOne two three let’s go저 바다 건너 들릴 듯 소리 질러let’s dance the night awayLet’s dance the night awayDance the night awayDance the night awayDance the night awayLet’s dance the night away
2018,BIGBANG (빅뱅),꽃 길,그땐 참 좋았는데 말이야너와 함께할 수만 있다면때론 외롭고 슬퍼도 말이야너와 같이 할 수만 있다면Sing it na na na노래해 나나나우리 이게 마지막이 아니야부디 또 만나요 꽃이 피면때론 꽤 별난 일이 많아넌 나 같이 못난 놈을 만나다시 누군갈 사랑할 수 있을까너 아니라면 그럴 일은 없을 것 같아나 의식 없이 발길 흐름대로 가던 길날 화려히 비춰주던 네 빛 한줄기그 전율이 느껴지는 예쁜 꽃 길그곳에 너로 인해 설수 있던Roly poly toy떠나려거든 보내 드리오리다님이 가시는 길에 꽃을 뿌리오리다그리워지면 돌아와 줘요그때 또 다시 날 사랑해줘요이 꽃 길 따라 잠시 쉬어가다가그 자리 그곳에서 날 기다려요그땐 참 좋았는데 말이야너와 함께할 수만 있다면때론 외롭고 슬퍼도 말이야너와 같이 할 수만 있다면많이 울기도 했지만 웃은 일도 많아내 머릿속 안에는 추억이 너무 많아이 또한 지나갈 테니까이 다음에 만나요 꽃이 피면1년 365 이 세상 하나뿐인넌 내 음악의 Motive날 일깨워주는 은인네 커다란 꽃밭에 기대어막 떠오르던 가사말아직도 참 생생해 빠담빠담너란 만개 한꽃의 색은 100000 개무한대 거대한 울림Vivaldi의 사계아직도 그댄 내 맘에담을 수 없는 그림내 눈을 의심하지You are my Magical Queen떠나려거든 보내 드리오리다님이 가시는 길에 꽃을 뿌리오리다그리워지면 돌아와 줘요그때 또 다시 날 사랑해줘요이 꽃 길 따라 잠시 쉬어가다가그 자리 그곳에서 날 기다려요꽃 잎 따다 입을 맞추죠얼굴은 빨개지고꽃 길을 깔아 준비를 하죠그대가 오시는 길그리워지면 돌아와 줘요그때 또 다시 날 사랑해줘요이 꽃 길 따라 잠시 쉬어가다가그 자리 그곳에서 날 기다려요꽃 잎 따다 입을 맞추죠얼굴은 빨개지고꽃 길을 깔아 준비를 하죠그 자리 그곳에서 날 기다려요
2018,아이유,밤편지,이 밤 그날의 반딧불을당신의 창 가까이 보낼게요음 사랑한다는 말이에요나 우리의 첫 입맞춤을 떠올려그럼 언제든 눈을 감고음 가장 먼 곳으로 가요난 파도가 머물던모래 위에 적힌 글씨처럼그대가 멀리 사라져 버릴 것 같아늘 그리워 그리워여기 내 마음속에모든 말을 다 꺼내어 줄 순 없지만사랑한다는 말이에요어떻게 나에게그대란 행운이 온 걸까지금 우리 함께 있다면 아얼마나 좋을까요난 파도가 머물던모래 위에 적힌 글씨처럼그대가 멀리 사라져 버릴 것 같아또 그리워 더 그리워나의 일기장 안에모든 말을 다 꺼내어 줄 순 없지만사랑한다는 말이 밤 그날의 반딧불을 당신의창 가까이 띄울게요음 좋은 꿈 이길 바라요
2018,벤,열애중,아직 이별 중인 나에겐 끝이 아닌 것만 같아서 다른 사랑 중인 너지만 나는 아직 너와 열애 중나도 너만큼만 헤어지고 싶어아니 너보다 더 행복하고 싶어너는 어떻게 날 잊었는지 가르쳐줘아직 이별 중인 나에게난 아직 열애 중누구보다 뜨겁게 사랑해 열애 중헤어져도 헤어진 적 없어언젠가 내가 너와 이별할 수 있을까너만 모르게 나는 아직 너와 열애 중매일 이별하고 있지만아직 너를 기다리는 중나도 너만큼만 못돼지고 싶어아니 너보다 더 나빠지고 싶어너는 어떻게 날 잊었는지 가르쳐줘아직 이별 중인 나에게난 아직 열애 중누구보다 뜨겁게 사랑해 열애 중헤어져도 헤어진 적 없어언젠가 내가 너와 이별할 수 있을까아무도 모르게 여기서 널 멈추면정말 이별이 될까 봐그게 마지막이 될까 봐널 후회하는 중누구보다 너를 많이 원망하는 중미워해도 미워한 적 없어언젠가 내가 너를 잊고 살 수 있을까너만 모르게 나는 아직 너와 열애 중
2018,양다일,미안해,습관처럼 떠오르던눈에 아른거리던 네 모습이더는 그려지지 않아거짓뿐이었던 너의 말과너도 모르는 너의 모습들을더는 원치 않아단 한 번뿐인 이별에도 말하지 못한너의 진심을 이젠 다 알 것 같은데미안해 더는 널 바라보지 않아미안해 더는 나 후회하지 않아다시 널 마주할 그 순간에도널 사랑하지 않아 말할 수 있어수화기 너머 들리는지친 날 위로하던 네 목소리더는 그려지지 않아함께 쌓았던 추억과그 많던 말들이 아쉬워서전하지 못한 말들이미안해 더는 널 바라보지 않아미안해 더는 나 후회하지 않아다시 널 마주할 그 순간에도널 사랑하지 않아 말할 수 있어어색하게 만난 우리 시작도처음 고백했던 그 순간들도다 어제 같은 일인데누굴 만나 사랑한다는 게너를 만나 내가 변해간단 게이젠 없어미안해 더는 널 사랑하지 않아미안해 더는 나 후회하지 않아힘든 시간들에 지쳐갈 때도이렇게 해야만 내가 편할 것 같아
2018,문문 (MoonMoon),비행운,매일매일이 잿빛이더라구팽이돌듯이 빙빙 돌더라구어른이 라는 따분한 벌레들이야금야금 꿈을 좀 먹더라구나는 자라 겨우내가 되겠지뿔이 자라난어른이 될테니억지로 라도웃어야지 하는데그럼에도 좀울적하더라구어제와 오늘의 온도가 너무 달라서비행운이 만들어졌네내가 머물기에여기는 너무 높아서한숨자국만 깊게 드러났네나는 자라 겨우내가 되겠지뿔이 자라난어른이 될 테니억지로 라도웃어야지 하는데그럼에도 좀울적 하더라구어제와 오늘의 온도가 너무 달라서비행운이 만들어졌네내가 머물기에여기는 너무 높아서한숨자국만 깊게 드러났네어제와 오늘의 온도가 너무 달라서비행운이 만들어졌네내가 머물기에여기는 너무 높아서한숨자국만 깊게 드러났네꼬마가 간직했던꿈은 무엇일까오래된 일기장을 꺼내봤네1996년 7월 20일에우주 비행사라고 적어놨네
2018,TWICE (트와이스),What is Love?,매일같이 영화 속에서나 책 속에서나 드라마 속에서 사랑을 느껴 Um 사랑을 배워 내 일처럼 자꾸 가슴이 뛰어 두근두근거려 설레임에 부풀어 올라 Um 궁금해서 미칠 것만 같아 Ooh 언젠간 내게도 이런 일이 실제로 일어날까 그게 언제쯤일까 어떤 사람일까 I wanna know 사탕처럼 달콤하다는데 I wanna know 하늘을 나는 것 같다는데 I wanna know know know know What is love 사랑이 어떤 느낌인지 I wanna know 하루 종일 웃고 있다는데 I wanna know 세상이 다 아름답다는데 I wanna know know know know What is love 언젠간 나에게도 사랑이 올까 지금 이런 상상만으로도 떠올려만 봐도 가슴이 터질 것 같은데 Um 이렇게 좋은데 만일 언젠가 진짜로 내게 사랑이 올 때 난 울어버릴지도 몰라 Um 정말 궁금해 미칠 것만 같아 Ooh 언젠간 내게도 이런 일이 실제로 일어날까 그게 언제쯤일까 어떤 사람일까 I wanna know 사탕처럼 달콤하다는데 I wanna know 하늘을 나는 것 같다는데 I wanna know know know know What is love 사랑이 어떤 느낌인지 I wanna know 하루 종일 웃고 있다는데 I wanna know 세상이 다 아름답다는데 I wanna know know know know What is love 언젠간 나에게도 사랑이 올까 지금 세상 어느 곳에 살고 있는지 도대체 언제쯤 나와 만나게 될는지 언제 어떻게 우리의 인연은 시작될는지 모르지만 느낌이 어쩐지 진짜 좋을 것 같아 왠지 영화 드라마보다도 더 멋진 사랑이 올 거야 내 예감 언제나 맞지 어서 나타나봐 나는 다 준비가 됐지 Ready 어디 있을까 찾아낼 거야 어디 있을까 보고 싶어 죽겠어 더 이상 참을 수 없을 것만 같아 사탕처럼 달콤하다는데 하늘을 나는 것 같다는데 I wanna know know know know What is love 사랑이 어떤 느낌인지 하루 종일 웃고 있다는데 세상이 다 아름답다는데 I wanna know know know know What is love 언젠간 나에게도 사랑이 올까 I wanna knowI wanna knowI wanna know know know knowWhat is loveI wanna know I wanna knowI wanna knowI wanna knowI wanna know know know knowWhat is loveI wanna know
2018,DEAN,instagram,내일이 올 걸 아는데난 핸드폰을 놓지 못해잠은 올 생각이 없대 yeah다시 인스타그램 인스타그램 하네잘 난 사람 많고 많지누군 어디를 놀러 갔다지좋아요는 안 눌렀어나만 이런 것 같아서저기 인스타그램 인스타그램 속엔문제야 문제온 세상 속에똑같은 사랑노래가와 닿지 못해나의 밤 속엔생각이 너무 많네복잡해틈만 나면 바뀌는 게 관둘래이 놈의 정보화 시대단단히 잘못 됐어요즘은 아는게 더괴로운 것 같은데가면 갈 수록너무 어려워나만 이런 건지클럽 말고 뭐영화 말고 뭐 없나 하다결국 동네내 맘에는 구멍이 있어그건 뭘로도 못 채우는 것 yeah난 지금 가라앉는 중 인걸네모난 바다 속에서문제야 문제온 세상 속에똑같은 사랑 노래가와 닿지 못해나의 밤 속엔생각이 너무 많네뚜루뚜 뚜루뚜all night그렇게 시간 낭비를 하네저 인스타그램 속에서Lonely lonely so lonely원래 이리도 힘든가요no way no way이 피드 속엔나완 다른 세상 뿐인데부질없이올려 놓은 사진뒤에 가려진 내 마음을아는 이 없네난 또 헤 메이네저 인스타그램 속에서그래 너는 요즘 어때잠 못 자는 건 여전해자른 단발이 참 예쁘던데좋아요는 안 눌렀어조금 웃긴것 같아서뚜루루뚜 뚜루루뚜뚜루루뚜all night그렇게 시간 낭비를 하네네 인스타그램 속에서
2018,비투비,그리워하다,My life is incompleteIt’s Missing you오늘도 하루를 보내 다를 게 없이하나도 안 어색해 혼자 있는 게너 없인 안될 것 같던 내가 이렇게 살아근데 좀 허전해 난 여전히 거기 있나 봐후련하게 다 털어내 다 다지난 일에 마음 쓰는 게 It’s alright답이 잘 보이는가 싶다가도어느새 날 가두는 감옥이 돼시간은 앞으로만 가는 걸 어째그 동안 난 아무것도 이룬 것이 없네아직도 내 마음속엔 너 Oh oh너를 그리워하다 하루가 다 지났어너를 그리워하다 일 년이 가버렸어난 그냥 그렇게 살아너를 그리워하다 그리워하다다 괜찮을 거라 되뇌어 봐도내 하루에 끝엔 또 너로 남아너 없인 안될 것 같던 내가 이렇게 살아사실 좀 허전해 넌 여전히 여기 있나 봐내 마음은 여전해 아직 너를 원해몇 년이 지나도 난 아직 널 그리워해난 아직 기억해 우리 처음 봤을 때네 옷차림과 머리 스타일도 다 정확하게I pray for you every night and dayI hope that someday soon I can see you once again아직도 내 마음속엔 너 Oh oh너를 그리워하다 하루가 다 지났어너를 그리워하다 일 년이 가버렸어난 그냥 그렇게 살아너를 그리워하다 그리워하다잠에서 깨어 헝클어진 머리처럼 내 일상도꽤나 엉망이 돼버렸어 책임져아무렇지 않은 척 드리워진 표정도 내 모든 곳에스며든 네 흔적도 다 책임져 아직도 난잊을 수 없나 봐 다시 돌아와 줘또다시 같은 엔딩이라 해도 너너를 그리워하다 하루가 다 지났어너를 그리워하다 일 년이 가버렸어너를 잊으려 하다 하루가 지나가도너를 지우려 하다 일 년이 가버려도난 그냥 그렇게 살아너를 그리워하다 그리워하다그리워하다 그리워하다
2018,길구봉구,이 별,함께였었던 너 지금 어느 별에 있니난 아직도 이별에 있어흩어져가는 하늘에 나를 태워 보면볼 수 있을까 너 있는 곳에혹시 너도 나를 찾고서 있는지마치 시간이 멈춘 듯이너를 기다리고만 있어oh you’re my staroh you’re my star in the sky너의 밤하늘 속에 내가 있다면그 수 많은 별들 중에한 점이라도 채워지면그걸로 좋아 이별이 된대도함께였었던 너 지금 어느 별에 있니난 아직도 이별에 있어환하게 웃어주던니 마지막 모습이 그리워꿈에서 라도 만날까너를 품에 안고 잠들어oh you’re my staroh you’re my star in the sky너의 밤하늘 속에 내가 있다면그 수 많은 별들 중에한 점이라도 채워지면그걸로 좋아 이별이 된대도너를 잊지 않을게oh you’re my staroh you’re my star in the sky너의 밤하늘에도 내가 있다면그 수 많은 별들 중에한 점이라도 채워지면그걸로 좋아 이별이 된대도
